emage_id,assay_type,probe_id,name,strain,type,theilerstage,dpc
13015,in situ,T56048,eurexpress,C57BL/6,section,23,14.5 dpc
13016,in situ,T56049,eurexpress,BL6/SV129,section,23,14.5 dpc
13017,in situ,T56047,eurexpress,BL6/SV129,section,23,14.5 dpc
13018,in situ,T37800,eurexpress,C57BL/6,section,23,14.5 dpc
13019,in situ,T37793,eurexpress,C57BL/6,section,23,14.5 dpc
13020,in situ,T31998,eurexpress,C57BL/6,section,23,14.5 dpc
13021,in situ,T8634,eurexpress,C57BL/6,section,23,14.5 dpc
13022,in situ,T31993,eurexpress,C57BL/6,section,23,14.5 dpc
13023,in situ,T37798,eurexpress,C57BL/6,section,23,14.5 dpc
13024,in situ,T8677,eurexpress,C57BL/6,section,23,14.5 dpc
13025,in situ,T5879,eurexpress,C57BL/6,section,23,14.5 dpc
13026,in situ,T6580,eurexpress,C57BL/6,section,23,14.5 dpc
13027,in situ,T4253,eurexpress,C57BL/6,section,23,14.5 dpc
13028,in situ,T4244,eurexpress,C57BL/6,section,23,14.5 dpc
13029,in situ,T8252,eurexpress,C57BL/6,section,23,14.5 dpc
13030,in situ,T9289,eurexpress,C57BL/6,section,23,14.5 dpc
13031,in situ,T868,eurexpress,C57BL/6,section,23,14.5 dpc
13032,in situ,T9221,eurexpress,C57BL/6,section,23,14.5 dpc
13033,in situ,T9362,eurexpress,C57BL/6,section,23,14.5 dpc
13034,in situ,T32025,eurexpress,C57BL/6,section,23,14.5 dpc
13035,in situ,T32031,eurexpress,C57BL/6,section,23,14.5 dpc
13036,in situ,T37940,eurexpress,C57BL/6,section,23,14.5 dpc
13037,in situ,T6489,eurexpress,C57BL/6,section,23,14.5 dpc
13038,in situ,T37813,eurexpress,C57BL/6,section,23,14.5 dpc
13039,in situ,T37876,eurexpress,C57BL/6,section,23,14.5 dpc
13040,in situ,T37815,eurexpress,C57BL/6,section,23,14.5 dpc
13041,in situ,T37875,eurexpress,C57BL/6,section,23,14.5 dpc
13042,in situ,T37845,eurexpress,C57BL/6,section,23,14.5 dpc
13043,in situ,T37847,eurexpress,C57BL/6,section,23,14.5 dpc
13044,in situ,T37843,eurexpress,C57BL/6,section,23,14.5 dpc
13045,in situ,T37848,eurexpress,C57BL/6,section,23,14.5 dpc
13046,in situ,T9198,eurexpress,C57BL/6,section,23,14.5 dpc
13047,in situ,T9391,eurexpress,C57BL/6,section,23,14.5 dpc
13048,in situ,T6234,eurexpress,C57BL/6,section,23,14.5 dpc
13049,in situ,T37806,eurexpress,C57BL/6,section,23,14.5 dpc
13050,in situ,T37855,eurexpress,C57BL/6,section,23,14.5 dpc
13051,in situ,T32044,eurexpress,C57BL/6,section,23,14.5 dpc
13052,in situ,T37846,eurexpress,C57BL/6,section,23,14.5 dpc
13053,in situ,T37856,eurexpress,C57BL/6,section,23,14.5 dpc
13054,in situ,T37850,eurexpress,C57BL/6,section,23,14.5 dpc
13055,in situ,T32020,eurexpress,C57BL/6,section,23,14.5 dpc
13056,in situ,T30340,eurexpress,C57BL/6,section,23,14.5 dpc
13057,in situ,T8253,eurexpress,C57BL/6,section,23,14.5 dpc
13058,in situ,T39413,eurexpress,C57BL/6,section,23,14.5 dpc
13059,in situ,T30321,eurexpress,C57BL/6,section,23,14.5 dpc
13060,in situ,T30327,eurexpress,C57BL/6,section,23,14.5 dpc
13061,in situ,T30330,eurexpress,C57BL/6,section,23,14.5 dpc
13062,in situ,T30973,eurexpress,C57BL/6,section,23,14.5 dpc
13063,in situ,T37809,eurexpress,C57BL/6,section,23,14.5 dpc
13064,in situ,T37811,eurexpress,C57BL/6,section,23,14.5 dpc
13065,in situ,T37807,eurexpress,C57BL/6,section,23,14.5 dpc
13066,in situ,T37804,eurexpress,C57BL/6,section,23,14.5 dpc
13067,in situ,T30368,eurexpress,C57BL/6,section,23,14.5 dpc
13068,in situ,T32022,eurexpress,C57BL/6,section,23,14.5 dpc
13069,in situ,T30357,eurexpress,C57BL/6,section,23,14.5 dpc
13070,in situ,T30352,eurexpress,C57BL/6,section,23,14.5 dpc
13071,in situ,T9242,eurexpress,C57BL/6,section,23,14.5 dpc
13072,in situ,T37895,eurexpress,C57BL/6,section,23,14.5 dpc
13073,in situ,T9247,eurexpress,C57BL/6,section,23,14.5 dpc
13074,in situ,T37762,eurexpress,C57BL/6,section,23,14.5 dpc
13075,in situ,T56052,eurexpress,C57BL/6,section,23,14.5 dpc
13076,in situ,T9390,eurexpress,C57BL/6,section,23,14.5 dpc
13077,in situ,T9378,eurexpress,C57BL/6,section,23,14.5 dpc
13078,in situ,T9476,eurexpress,C57BL/6,section,23,14.5 dpc
13079,in situ,T37950,eurexpress,C57BL/6,section,23,14.5 dpc
13080,in situ,T37949,eurexpress,C57BL/6,section,23,14.5 dpc
13081,in situ,T37951,eurexpress,C57BL/6,section,23,14.5 dpc
13082,in situ,T37923,eurexpress,C57BL/6,section,23,14.5 dpc
13083,in situ,T37948,eurexpress,C57BL/6,section,23,14.5 dpc
13084,in situ,T37953,eurexpress,C57BL/6,section,23,14.5 dpc
13085,in situ,T39352,eurexpress,C57BL/6,section,23,14.5 dpc
13086,in situ,T37957,eurexpress,C57BL/6,section,23,14.5 dpc
13087,in situ,T37955,eurexpress,C57BL/6,section,23,14.5 dpc
13088,in situ,T37952,eurexpress,C57BL/6,section,23,14.5 dpc
13089,in situ,T37917,eurexpress,C57BL/6,section,23,14.5 dpc
13090,in situ,T37920,eurexpress,C57BL/6,section,23,14.5 dpc
13091,in situ,T37925,eurexpress,C57BL/6,section,23,14.5 dpc
13092,in situ,T39357,eurexpress,C57BL/6,section,23,14.5 dpc
13093,in situ,T36519,eurexpress,C57BL/6,section,23,14.5 dpc
13094,in situ,T31658,eurexpress,C57BL/6,section,23,14.5 dpc
13095,in situ,T39386,eurexpress,C57BL/6,section,23,14.5 dpc
13096,in situ,T39370,eurexpress,C57BL/6,section,23,14.5 dpc
13097,in situ,T39369,eurexpress,C57BL/6,section,23,14.5 dpc
13098,in situ,T39392,eurexpress,C57BL/6,section,23,14.5 dpc
13099,in situ,T39459,eurexpress,C57BL/6,section,23,14.5 dpc
13100,in situ,T39464,eurexpress,C57BL/6,section,23,14.5 dpc
13101,in situ,T63259,eurexpress,C57BL/6,section,23,14.5 dpc
13102,in situ,T63260,eurexpress,C57BL/6,section,23,14.5 dpc
13103,in situ,T32024,eurexpress,C57BL/6,section,23,14.5 dpc
13104,in situ,T9172,eurexpress,C57BL/6,section,23,14.5 dpc
13105,in situ,T40380,eurexpress,C57BL/6,section,23,14.5 dpc
13106,in situ,T39499,eurexpress,C57BL/6,section,23,14.5 dpc
13107,in situ,T39364,eurexpress,C57BL/6,section,23,14.5 dpc
13108,in situ,T39384,eurexpress,C57BL/6,section,23,14.5 dpc
13109,in situ,T37439,eurexpress,C57BL/6,section,23,14.5 dpc
13110,in situ,T30181,eurexpress,C57BL/6,section,23,14.5 dpc
13111,in situ,T37420,eurexpress,C57BL/6,section,23,14.5 dpc
13112,in situ,T36536,eurexpress,C57BL/6,section,23,14.5 dpc
13113,in situ,T39495,eurexpress,C57BL/6,section,23,14.5 dpc
13114,in situ,T39494,eurexpress,C57BL/6,section,23,14.5 dpc
13115,in situ,T39491,eurexpress,C57BL/6,section,23,14.5 dpc
13116,in situ,T39476,eurexpress,C57BL/6,section,23,14.5 dpc
13117,in situ,T39500,eurexpress,C57BL/6,section,23,14.5 dpc
13118,in situ,T39497,eurexpress,C57BL/6,section,23,14.5 dpc
13119,in situ,T30161,eurexpress,C57BL/6,section,23,14.5 dpc
13120,in situ,T37896,eurexpress,C57BL/6,section,23,14.5 dpc
13121,in situ,T30145,eurexpress,C57BL/6,section,23,14.5 dpc
13122,in situ,T30162,eurexpress,C57BL/6,section,23,14.5 dpc
13123,in situ,T30155,eurexpress,C57BL/6,section,23,14.5 dpc
13124,in situ,T37926,eurexpress,C57BL/6,section,23,14.5 dpc
13125,in situ,T30371,eurexpress,C57BL/6,section,23,14.5 dpc
13126,in situ,T30971,eurexpress,C57BL/6,section,23,14.5 dpc
13127,in situ,T37934,eurexpress,C57BL/6,section,23,14.5 dpc
13128,in situ,T37902,eurexpress,C57BL/6,section,23,14.5 dpc
13129,in situ,T7185,eurexpress,BL6/SV129,section,23,14.5 dpc
13130,in situ,T9249,eurexpress,BL6/SV129,section,23,14.5 dpc
13131,in situ,T32023,eurexpress,BL6/SV129,section,23,14.5 dpc
13132,in situ,T39354,eurexpress,BL6/SV129,section,23,14.5 dpc
13133,in situ,T35738,eurexpress,BL6/SV129,section,23,14.5 dpc
13134,in situ,T9252,eurexpress,BL6/SV129,section,23,14.5 dpc
13135,in situ,T40414,eurexpress,C57BL/6,section,23,14.5 dpc
13136,in situ,T39800,eurexpress,C57BL/6,section,23,14.5 dpc
13137,in situ,T37931,eurexpress,C57BL/6,section,23,14.5 dpc
13138,in situ,T37927,eurexpress,C57BL/6,section,23,14.5 dpc
13139,in situ,T37929,eurexpress,C57BL/6,section,23,14.5 dpc
13140,in situ,T37930,eurexpress,C57BL/6,section,23,14.5 dpc
13141,in situ,T37932,eurexpress,C57BL/6,section,23,14.5 dpc
13142,in situ,T37928,eurexpress,C57BL/6,section,23,14.5 dpc
13143,in situ,T30370,eurexpress,C57BL/6,section,23,14.5 dpc
13144,in situ,T37933,eurexpress,C57BL/6,section,23,14.5 dpc
13145,in situ,T37936,eurexpress,C57BL/6,section,23,14.5 dpc
13146,in situ,T9365,eurexpress,C57BL/6,section,23,14.5 dpc
13147,in situ,T9364,eurexpress,C57BL/6,section,23,14.5 dpc
13148,in situ,T9368,eurexpress,C57BL/6,section,23,14.5 dpc
13149,in situ,T9357,eurexpress,C57BL/6,section,23,14.5 dpc
13150,in situ,T9360,eurexpress,C57BL/6,section,23,14.5 dpc
13151,in situ,T9449,eurexpress,C57BL/6,section,23,14.5 dpc
13152,in situ,T37495,eurexpress,C57BL/6,section,23,14.5 dpc
13153,in situ,T9245,eurexpress,C57BL/6,section,23,14.5 dpc
13154,in situ,T9992,eurexpress,C57BL/6,section,23,14.5 dpc
13155,in situ,T37889,eurexpress,C57BL/6,section,23,14.5 dpc
13156,in situ,T39691,eurexpress,BL6/SV129,section,23,14.5 dpc
13157,in situ,T39692,eurexpress,BL6/SV129,section,23,14.5 dpc
13158,in situ,T39660,eurexpress,C57BL/6,section,23,14.5 dpc
13159,in situ,T39663,eurexpress,C57BL/6,section,23,14.5 dpc
13160,in situ,T39659,eurexpress,C57BL/6,section,23,14.5 dpc
13161,in situ,T40198,eurexpress,C57BL/6,section,23,14.5 dpc
13162,in situ,T40192,eurexpress,C57BL/6,section,23,14.5 dpc
13163,in situ,T40193,eurexpress,C57BL/6,section,23,14.5 dpc
13164,in situ,T40199,eurexpress,C57BL/6,section,23,14.5 dpc
13165,in situ,T37937,eurexpress,C57BL/6,section,23,14.5 dpc
13166,in situ,T32018,eurexpress,C57BL/6,section,23,14.5 dpc
13167,in situ,T37946,eurexpress,C57BL/6,section,23,14.5 dpc
13168,in situ,T37939,eurexpress,C57BL/6,section,23,14.5 dpc
13169,in situ,T39667,eurexpress,C57BL/6,section,23,14.5 dpc
13170,in situ,T37894,eurexpress,C57BL/6,section,23,14.5 dpc
13171,in situ,T32042,eurexpress,C57BL/6,section,23,14.5 dpc
13172,in situ,T37859,eurexpress,C57BL/6,section,23,14.5 dpc
13173,in situ,T37858,eurexpress,C57BL/6,section,23,14.5 dpc
13174,in situ,T37868,eurexpress,C57BL/6,section,23,14.5 dpc
13175,in situ,T37862,eurexpress,C57BL/6,section,23,14.5 dpc
13176,in situ,T9282,eurexpress,C57BL/6,section,23,14.5 dpc
13177,in situ,T9376,eurexpress,C57BL/6,section,23,14.5 dpc
13178,in situ,T9358,eurexpress,C57BL/6,section,23,14.5 dpc
13179,in situ,T9381,eurexpress,C57BL/6,section,23,14.5 dpc
13180,in situ,T9371,eurexpress,C57BL/6,section,23,14.5 dpc
13181,in situ,T9370,eurexpress,C57BL/6,section,23,14.5 dpc
13182,in situ,T37908,eurexpress,C57BL/6,section,23,14.5 dpc
13183,in situ,T37913,eurexpress,C57BL/6,section,23,14.5 dpc
13184,in situ,T37907,eurexpress,C57BL/6,section,23,14.5 dpc
13185,in situ,T40322,eurexpress,C57BL/6,section,23,14.5 dpc
13186,in situ,T40150,eurexpress,C57BL/6,section,23,14.5 dpc
13187,in situ,T40156,eurexpress,C57BL/6,section,23,14.5 dpc
13188,in situ,T63263,eurexpress,C57BL/6,section,23,14.5 dpc
13189,in situ,T63262,eurexpress,C57BL/6,section,23,14.5 dpc
13190,in situ,T63261,eurexpress,C57BL/6,section,23,14.5 dpc
13191,in situ,T39557,eurexpress,C57BL/6,section,23,14.5 dpc
13192,in situ,T39511,eurexpress,C57BL/6,section,23,14.5 dpc
13193,in situ,T39558,eurexpress,C57BL/6,section,23,14.5 dpc
13194,in situ,T39626,eurexpress,C57BL/6,section,23,14.5 dpc
13195,in situ,T39631,eurexpress,C57BL/6,section,23,14.5 dpc
13196,in situ,T37415,eurexpress,C57BL/6,section,23,14.5 dpc
13197,in situ,T4288,eurexpress,C57BL/6,section,23,14.5 dpc
13198,in situ,T9454,eurexpress,C57BL/6,section,23,14.5 dpc
13199,in situ,T9231,eurexpress,C57BL/6,section,23,14.5 dpc
13200,in situ,T9234,eurexpress,C57BL/6,section,23,14.5 dpc
13201,in situ,T9304,eurexpress,C57BL/6,section,23,14.5 dpc
13202,in situ,T9246,eurexpress,C57BL/6,section,23,14.5 dpc
13203,in situ,T37819,eurexpress,C57BL/6,section,23,14.5 dpc
13204,in situ,T39637,eurexpress,C57BL/6,section,23,14.5 dpc
13205,in situ,T37820,eurexpress,C57BL/6,section,23,14.5 dpc
13206,in situ,T39653,eurexpress,C57BL/6,section,23,14.5 dpc
13207,in situ,T39650,eurexpress,C57BL/6,section,23,14.5 dpc
13208,in situ,T37871,eurexpress,C57BL/6,section,23,14.5 dpc
13209,in situ,T40207,eurexpress,C57BL/6,section,23,14.5 dpc
13210,in situ,T40212,eurexpress,C57BL/6,section,23,14.5 dpc
13211,in situ,T39719,eurexpress,C57BL/6,section,23,14.5 dpc
13212,in situ,T249,eurexpress,C57BL/6,section,23,14.5 dpc
13213,in situ,T37897,eurexpress,C57BL/6,section,23,14.5 dpc
13214,in situ,T9308,eurexpress,C57BL/6,section,23,14.5 dpc
13215,in situ,T30310,eurexpress,C57BL/6,section,23,14.5 dpc
13216,in situ,T30310,eurexpress,C57BL/6,section,23,14.5 dpc
13217,in situ,T30310,eurexpress,C57BL/6,section,23,14.5 dpc
13218,in situ,T9303,eurexpress,C57BL/6,section,23,14.5 dpc
13219,in situ,T9296,eurexpress,C57BL/6,section,23,14.5 dpc
13220,in situ,T37958,eurexpress,C57BL/6,section,23,14.5 dpc
13221,in situ,T9156,eurexpress,C57BL/6,section,23,14.5 dpc
13222,in situ,T56051,eurexpress,C57BL/6,section,23,14.5 dpc
13223,in situ,T39709,eurexpress,C57BL/6,section,23,14.5 dpc
13224,in situ,T39710,eurexpress,C57BL/6,section,23,14.5 dpc
13225,in situ,T39711,eurexpress,C57BL/6,section,23,14.5 dpc
13226,in situ,T39546,eurexpress,C57BL/6,section,23,14.5 dpc
13227,in situ,T39716,eurexpress,C57BL/6,section,23,14.5 dpc
13228,in situ,T39712,eurexpress,C57BL/6,section,23,14.5 dpc
13229,in situ,T39444,eurexpress,C57BL/6,section,23,14.5 dpc
13230,in situ,T40069,eurexpress,C57BL/6,section,23,14.5 dpc
13231,in situ,T40346,eurexpress,C57BL/6,section,23,14.5 dpc
13232,in situ,T30158,eurexpress,C57BL/6,section,23,14.5 dpc
13233,in situ,T39801,eurexpress,C57BL/6,section,23,14.5 dpc
13234,in situ,T39838,eurexpress,C57BL/6,section,23,14.5 dpc
13235,in situ,T40244,eurexpress,C57BL/6,section,23,14.5 dpc
13236,in situ,T40236,eurexpress,C57BL/6,section,23,14.5 dpc
13237,in situ,T40225,eurexpress,C57BL/6,section,23,14.5 dpc
13238,in situ,T40238,eurexpress,C57BL/6,section,23,14.5 dpc
13239,in situ,T40233,eurexpress,C57BL/6,section,23,14.5 dpc
13240,in situ,T40072,eurexpress,C57BL/6,section,23,14.5 dpc
13241,in situ,T40071,eurexpress,C57BL/6,section,23,14.5 dpc
13242,in situ,T30319,eurexpress,C57BL/6,section,23,14.5 dpc
13243,in situ,T39592,eurexpress,C57BL/6,section,23,14.5 dpc
13244,in situ,T39547,eurexpress,C57BL/6,section,23,14.5 dpc
13245,in situ,T39596,eurexpress,C57BL/6,section,23,14.5 dpc
13246,in situ,T40073,eurexpress,C57BL/6,section,23,14.5 dpc
13247,in situ,T39641,eurexpress,C57BL/6,section,23,14.5 dpc
13248,in situ,T40058,eurexpress,C57BL/6,section,23,14.5 dpc
13249,in situ,T39598,eurexpress,C57BL/6,section,23,14.5 dpc
13250,in situ,T40074,eurexpress,C57BL/6,section,23,14.5 dpc
13251,in situ,T40424,eurexpress,C57BL/6,section,23,14.5 dpc
13252,in situ,T40374,eurexpress,C57BL/6,section,23,14.5 dpc
13253,in situ,T40254,eurexpress,C57BL/6,section,23,14.5 dpc
13254,in situ,T40251,eurexpress,C57BL/6,section,23,14.5 dpc
13255,in situ,T40247,eurexpress,C57BL/6,section,23,14.5 dpc
13256,in situ,T40245,eurexpress,C57BL/6,section,23,14.5 dpc
13257,in situ,T40248,eurexpress,C57BL/6,section,23,14.5 dpc
13258,in situ,T32021,eurexpress,C57BL/6,section,23,14.5 dpc
13259,in situ,T37886,eurexpress,C57BL/6,section,23,14.5 dpc
13260,in situ,T37866,eurexpress,C57BL/6,section,23,14.5 dpc
13261,in situ,T30366,eurexpress,C57BL/6,section,23,14.5 dpc
13262,in situ,T39721,eurexpress,C57BL/6,section,23,14.5 dpc
13263,in situ,T40062,eurexpress,C57BL/6,section,23,14.5 dpc
13264,in situ,T39654,eurexpress,C57BL/6,section,23,14.5 dpc
13265,in situ,T39359,eurexpress,C57BL/6,section,23,14.5 dpc
13266,in situ,T39359,eurexpress,C57BL/6,section,23,14.5 dpc
13267,in situ,T39359,eurexpress,C57BL/6,section,23,14.5 dpc
13268,in situ,T30292,eurexpress,C57BL/6,section,23,14.5 dpc
13269,in situ,T40403,eurexpress,C57BL/6,section,23,14.5 dpc
13270,in situ,T40375,eurexpress,C57BL/6,section,23,14.5 dpc
13271,in situ,T40174,eurexpress,C57BL/6,section,23,14.5 dpc
13272,in situ,T40094,eurexpress,C57BL/6,section,23,14.5 dpc
13273,in situ,T40090,eurexpress,C57BL/6,section,23,14.5 dpc
13274,in situ,T39615,eurexpress,C57BL/6,section,23,14.5 dpc
13275,in situ,T39621,eurexpress,C57BL/6,section,23,14.5 dpc
13276,in situ,T39664,eurexpress,C57BL/6,section,23,14.5 dpc
13277,in situ,T40258,eurexpress,C57BL/6,section,23,14.5 dpc
13278,in situ,T40259,eurexpress,C57BL/6,section,23,14.5 dpc
13279,in situ,T460,eurexpress,C57BL/6,section,23,14.5 dpc
13280,in situ,T40264,eurexpress,C57BL/6,section,23,14.5 dpc
13281,in situ,T39472,eurexpress,C57BL/6,section,23,14.5 dpc
13282,in situ,T40425,eurexpress,C57BL/6,section,23,14.5 dpc
13283,in situ,T35721,eurexpress,C57BL/6,section,23,14.5 dpc
13284,in situ,T40157,eurexpress,C57BL/6,section,23,14.5 dpc
13285,in situ,T37947,eurexpress,C57BL/6,section,23,14.5 dpc
13286,in situ,T37851,eurexpress,C57BL/6,section,23,14.5 dpc
13287,in situ,T37924,eurexpress,C57BL/6,section,23,14.5 dpc
13288,in situ,T37873,eurexpress,C57BL/6,section,23,14.5 dpc
13289,in situ,T37873,eurexpress,C57BL/6,section,23,14.5 dpc
13290,in situ,T37956,eurexpress,C57BL/6,section,23,14.5 dpc
13291,in situ,T37954,eurexpress,C57BL/6,section,23,14.5 dpc
13292,in situ,T37954,eurexpress,C57BL/6,section,23,14.5 dpc
13293,in situ,T30301,eurexpress,C57BL/6,section,23,14.5 dpc
13294,in situ,T39858,eurexpress,C57BL/6,section,23,14.5 dpc
13295,in situ,T37822,eurexpress,C57BL/6,section,23,14.5 dpc
13296,in situ,T40229,eurexpress,C57BL/6,section,23,14.5 dpc
13297,in situ,T37459,eurexpress,C57BL/6,section,23,14.5 dpc
13298,in situ,T9469,eurexpress,C57BL/6,section,23,14.5 dpc
13299,in situ,T37915,eurexpress,C57BL/6,section,23,14.5 dpc
13300,in situ,T40163,eurexpress,C57BL/6,section,23,14.5 dpc
13301,in situ,T40115,eurexpress,C57BL/6,section,23,14.5 dpc
13302,in situ,T36221,eurexpress,C57BL/6,section,23,14.5 dpc
13303,in situ,T31652,eurexpress,C57BL/6,section,23,14.5 dpc
13304,in situ,T40166,eurexpress,C57BL/6,section,23,14.5 dpc
13305,in situ,T36242,eurexpress,C57BL/6,section,23,14.5 dpc
13306,in situ,T40168,eurexpress,C57BL/6,section,23,14.5 dpc
13307,in situ,T40171,eurexpress,C57BL/6,section,23,14.5 dpc
13308,in situ,T40170,eurexpress,C57BL/6,section,23,14.5 dpc
13309,in situ,T40068,eurexpress,C57BL/6,section,23,14.5 dpc
13310,in situ,T40321,eurexpress,C57BL/6,section,23,14.5 dpc
13311,in situ,T40176,eurexpress,C57BL/6,section,23,14.5 dpc
13312,in situ,T40196,eurexpress,C57BL/6,section,23,14.5 dpc
13313,in situ,T40202,eurexpress,C57BL/6,section,23,14.5 dpc
13314,in situ,T40084,eurexpress,C57BL/6,section,23,14.5 dpc
13315,in situ,T40081,eurexpress,C57BL/6,section,23,14.5 dpc
13316,in situ,T40076,eurexpress,C57BL/6,section,23,14.5 dpc
13317,in situ,T40086,eurexpress,C57BL/6,section,23,14.5 dpc
13318,in situ,T40088,eurexpress,C57BL/6,section,23,14.5 dpc
13319,in situ,T9477,eurexpress,C57BL/6,section,23,14.5 dpc
13320,in situ,T4607,eurexpress,C57BL/6,section,23,14.5 dpc
13321,in situ,T1029,eurexpress,C57BL/6,section,23,14.5 dpc
13322,in situ,T10004,eurexpress,C57BL/6,section,23,14.5 dpc
13323,in situ,T30300,eurexpress,C57BL/6,section,23,14.5 dpc
13324,in situ,T39746,eurexpress,C57BL/6,section,23,14.5 dpc
13325,in situ,T30343,eurexpress,C57BL/6,section,23,14.5 dpc
13326,in situ,T30136,eurexpress,C57BL/6,section,23,14.5 dpc
13327,in situ,T9372,eurexpress,C57BL/6,section,23,14.5 dpc
13328,in situ,T30334,eurexpress,C57BL/6,section,23,14.5 dpc
13329,in situ,T37824,eurexpress,C57BL/6,section,23,14.5 dpc
13330,in situ,T30185,eurexpress,C57BL/6,section,23,14.5 dpc
13331,in situ,T30116,eurexpress,C57BL/6,section,23,14.5 dpc
13332,in situ,T39480,eurexpress,C57BL/6,section,23,14.5 dpc
13333,in situ,T37453,eurexpress,C57BL/6,section,23,14.5 dpc
13334,in situ,T40328,eurexpress,C57BL/6,section,23,14.5 dpc
13335,in situ,T40323,eurexpress,C57BL/6,section,23,14.5 dpc
13336,in situ,T40331,eurexpress,C57BL/6,section,23,14.5 dpc
13337,in situ,T30135,eurexpress,C57BL/6,section,23,14.5 dpc
13338,in situ,T30114,eurexpress,C57BL/6,section,23,14.5 dpc
13339,in situ,T37557,eurexpress,C57BL/6,section,23,14.5 dpc
13340,in situ,T30159,eurexpress,C57BL/6,section,23,14.5 dpc
13341,in situ,T40332,eurexpress,C57BL/6,section,23,14.5 dpc
13342,in situ,T37442,eurexpress,C57BL/6,section,23,14.5 dpc
13343,in situ,T40303,eurexpress,C57BL/6,section,23,14.5 dpc
13344,in situ,T40293,eurexpress,C57BL/6,section,23,14.5 dpc
13345,in situ,T36531,eurexpress,C57BL/6,section,23,14.5 dpc
13346,in situ,T36622,eurexpress,C57BL/6,section,23,14.5 dpc
13347,in situ,T40430,eurexpress,C57BL/6,section,23,14.5 dpc
13348,in situ,T37391,eurexpress,C57BL/6,section,23,14.5 dpc
13349,in situ,T30121,eurexpress,C57BL/6,section,23,14.5 dpc
13350,in situ,T30140,eurexpress,C57BL/6,section,23,14.5 dpc
13351,in situ,T30141,eurexpress,C57BL/6,section,23,14.5 dpc
13352,in situ,T8429,eurexpress,C57BL/6,section,23,14.5 dpc
13353,in situ,T9301,eurexpress,C57BL/6,section,23,14.5 dpc
13354,in situ,T30139,eurexpress,C57BL/6,section,23,14.5 dpc
13355,in situ,T39350,eurexpress,C57BL/6,section,23,14.5 dpc
13356,in situ,T39418,eurexpress,C57BL/6,section,23,14.5 dpc
13357,in situ,T39429,eurexpress,C57BL/6,section,23,14.5 dpc
13358,in situ,T39703,eurexpress,C57BL/6,section,23,14.5 dpc
13359,in situ,T39702,eurexpress,C57BL/6,section,23,14.5 dpc
13360,in situ,T39705,eurexpress,C57BL/6,section,23,14.5 dpc
13361,in situ,T39449,eurexpress,C57BL/6,section,23,14.5 dpc
13362,in situ,T39449,eurexpress,C57BL/6,section,23,14.5 dpc
13363,in situ,T39457,eurexpress,C57BL/6,section,23,14.5 dpc
13364,in situ,T40404,eurexpress,C57BL/6,section,23,14.5 dpc
13365,in situ,T40333,eurexpress,C57BL/6,section,23,14.5 dpc
13366,in situ,T40334,eurexpress,C57BL/6,section,23,14.5 dpc
13367,in situ,T40408,eurexpress,C57BL/6,section,23,14.5 dpc
13368,in situ,T40336,eurexpress,C57BL/6,section,23,14.5 dpc
13369,in situ,T40407,eurexpress,C57BL/6,section,23,14.5 dpc
13370,in situ,T8138,eurexpress,C57BL/6,section,23,14.5 dpc
13371,in situ,T8142,eurexpress,C57BL/6,section,23,14.5 dpc
13372,in situ,T39690,eurexpress,C57BL/6,section,23,14.5 dpc
13373,in situ,T39656,eurexpress,C57BL/6,section,23,14.5 dpc
13374,in situ,T37857,eurexpress,C57BL/6,section,23,14.5 dpc
13375,in situ,T40344,eurexpress,C57BL/6,section,23,14.5 dpc
13376,in situ,T40400,eurexpress,C57BL/6,section,23,14.5 dpc
13377,in situ,T7,eurexpress,C57BL/6,section,23,14.5 dpc
13378,in situ,T1604,eurexpress,C57BL/6,section,23,14.5 dpc
